#Tax ID	Gene ID	PubMed ID (PMID) list	last update timestamp	GeneRIF text
266	4594721	28634178	2017-08-05 10:08	The ascorbate bound to MauG was shown to accelerate the rates of both electron transfers to the hemes and proton transfers to hemes which occur during the multistep autoreduction to the diferric state which is accompanied by oxidative damage.[MauG]
266	4594721	28801051	2017-12-02 11:18	The mechanism for oxygen reduction in cytochrome c dependent nitric oxide reductase (cNOR) as obtained from a combination of theoretical and experimental results has been reported. [NOR]
266	4594721	28887302	2017-10-28 11:18	structural and mechanistic findings conclusively identify a role for the AztC flexible loop in zinc acquisition from the metallochaperone AztD, yielding critical insights into metal binding by AztC from both solution and AztD.
274	2827875	15039578	2010-01-21 00:00	Two crystal forms of KDGK from Thermus thermophilus were obtained by vapour-diffusion and microbatch methods. [2-keto-3-deoxygluconate kinase]
274	2827875	15113836	2010-01-21 00:00	ttMutS2 demonstrated the ability to bind double-stranded (ds) DNA, but, unlike ttMutS, ttMutS2 showed no specificity for mismatched duplexes [mutS2]
274	2827875	15162485	2010-01-21 00:00	three-dimensional NMR solution structure of NusG from Thermus thermophilus, which shows 43% amino acid sequence similarity to the Escherichia coli NusG [NusG]
274	2827875	15272172	2010-01-21 00:00	crystal structure of carboxypeptidase 1 [carboxypeptidase 1]
274	2827875	15388932	2010-01-21 00:00	Thermus thermophilus putative periplasmic glutamate/glutamine-binding protein 1099 x-ray crystallographic structure [TT1099]
274	2827875	15455210	2010-01-21 00:00	biochemical properties of the trehalose-6-phosphate synthase (otsA) and trehalose-6-phosphate phosphatase (otsB) in Thermus thermophilus RQ-1 [otsA and otsB]
274	2827875	15459330	2010-01-21 00:00	structures revealed the elements that are responsible for the oligomerization modes. The distributions of the electrostatic potential on the solvent-accessible surfaces suggested putative active sites(Thermus thermophilus HB8, TT1887 and TT1465)
274	2827875	15496593	2010-01-21 00:00	TT1383 is a novel dNTP triphosphohydrolase stimulated by dATP and dTTP
274	2827875	15502308	2010-01-21 00:00	crystal structure of RraA[RraA]
274	2827875	15627386	2010-01-21 00:00	The N-terminal helix was concluded to play no significant role in the specific binding of the S15 protein to its target on 16S rRNA[ribosomal protein S15]
274	2827875	15786714	2010-01-21 00:00	A thermostable beta-ketothiolase from T. thermophilus was isolated and characterized.
274	2827875	15791207	2010-01-21 00:00	crystal structure of the P-protein of the glycine cleavage system from Thermus thermophilus HB8 has been determined; first reported crystal structure of a P-protein [P-protein]
274	2827875	15843024	2010-01-21 00:00	crystal structures of two mutants of Thermus thermophilus EF-G, G16V and T84A, which exhibit Fusidic acid hypersensitivity and resistance in vitro [EG-F]
274	2827875	15923259	2010-01-21 00:00	Heptameric (L12)6/L10 rather than canonical pentameric complexes are found by tandem MS of intact ribosomes [ribosomal proteins L12 & L10]
274	2827875	15937161	2010-01-21 00:00	The role of the individual enzyme components on protein maturation and activation of nitrate reductase in T. thermophilus is reported. [nar]
274	2827875	16155583	2010-01-21 00:00	The post-transfer-editing and product complexes of Thermus thermophilus LeuRS (LeuRSTT) with tRNA(Leu) at 2.9- to 3.3-A resolution was described. (LeuRSTT),(tRNA-Leu).
274	2827875	16162497	2010-01-21 00:00	The activity of the separately expressed and purified nucleotide binding domains of ClpB from T. thermophilus is reported.[clpB]
274	2827875	16235205	2010-01-21 00:00	structure and function of the dimanganese catalase are discussed[dimanganese catalase ]
274	2827875	16281059	2010-01-21 00:00	crystal structure of subunit F of vacuole-type ATPase/synthase was determined to of 2.2 A resolution; the subunit F exhibits two conformations, a 'retracted' form in the absence and an 'extended' form in the presence of ATP [V-ATPASE subunit F]
274	2827875	16284619	2010-01-21 00:00	Transition from the GTP-bound to the GDP-bound state involves substantial conformational changes of IF2 and of the entire ribosome.
274	2827875	16306270	2010-01-21 00:00	Using neutron spin-echo spectroscopy (NSE), normal mode analysis, and a statistical-mechanical framework, we reveal overdamped, coupled domain motion within DNA polymerase I from Thermus aquaticus [Taq polymerase]
274	2827875	16309701	2010-01-21 00:00	six of the 12 ancestral mutants of 3-isopropylmalate dehydrogenase tested showed thermal stability higher than that of the original enzyme[3-isopropylmalate dehydrogenase]
274	2827875	16330048	2010-01-21 00:00	comparison of the protein-RNA interactions in the L1-mRNA and L1-rRNA complexes identified amino acid residues of L1 crucial for recognition of its specific targets on the both RNAs [ribosomal protein L1 ]
274	2827875	16344484	2010-01-21 00:00	A study of the Thermus thermophilus chorismate mutase is described by using quantum mechanics (self-consistent-charge density-functional tight binding)/molecular mechanics, umbrella sampling, and the weighted histogram analysis method [chorismate mutase]
274	2827875	16511238	2010-01-21 00:00	X-ray crystallographic study of the L-fuculose-1-phosphate aldolase (FucA) from Thermus thermophilus HB8 [FucA]
274	2827875	16628221	2010-01-21 00:00	Results describe the structure, function, possible mechanism of action and regulation of Gfh1.
274	2827875	16680676	2010-01-21 00:00	rhodanese homologue TTHA0 is crystallized and its molecular structure exmined. (rhodanese homologue TTHA0613
274	2827875	16734421	2010-01-21 00:00	The crystal structure of EF-Tu x pulvomycin in complex with the guanylyl imino diphosphate at 1.4 A resolution reveals an antibiotic binding site extending from the domain 1-3 interface to domain 2, overlapping the domain 1-2-3 junction.(EF-Tu)
274	2827875	16782061	2010-01-21 00:00	versatile enzyme activities of TthNfo play an important role in counteracting DNA base damage in vivo[endonuclease IV]
274	2827875	16797545	2010-01-21 00:00	Two mutants, containing multiple mutations, were constructed and show greater thermal stabilities than the wild-type and single-point mutant 3-isopropylmalate dehydrogenase (IPMDHs) do. [3-Isopropylmalate dehydrogenase]
274	2827875	16830073	2010-01-21 00:00	Purified/characterized sulfite oxidase from Thermus thermophilus.
274	2827875	16834330	2010-01-21 00:00	Temperature dependence of the structure of the substrate and active site of the chorismate mutase E x S complex was studied.
274	2827875	16890241	2010-01-21 00:00	Report presents the crystal structure of the N-terminal domain of the Thermus thermophilus RNA helicase Hera in complex with adenosine monophosphate (AMP). [RNA helicase Hera]
274	2827875	16904687	2010-01-21 00:00	Data describe the cloning, over-expression, characterization of cognate ligands, and determination of the X-ray crystal structure of a glucose binding protein from Thermus thermophilus [TtGBP].
274	2827875	16952948	2010-01-21 00:00	We report the presence of Mlc in a thermophilic bacterium; Mlc is the first gene within an operon encoding an ABC transporter for glucose and mannose, including a glucose/mannose-binding protein and two permeases [Mlc]
274	2827875	17150214	2010-01-21 00:00	protein S1 binds in the region of the neck of the 30S ribosomal subunit inducing a conformational change of its structure[Ribosomal protein S1]
274	2827875	17186523	2010-01-21 00:00	2.1 A X-ray structure of FtsY from T. aquaticus bound to GDP [FtsY]
274	2827875	17214985	2010-01-21 00:00	In purified GcpE enzyme, a new transient iron-sulfur-based signal is detected in electron paramagnetic resonance spectroscopy.
274	2827875	17244532	2010-01-21 00:00	the conserved helix 3 of the M domain is specifically required for the DnaK-dependent shuffling of aggregated proteins, but not of soluble denatured substrates, to the pore entrance of the ClpB translocation channel. (ClpB)
274	2827875	17244533	2010-01-21 00:00	ClpB captures substrates on the upper surface of the AAA-1 ring before threading them through the ClpB hexamer in an ATP hydrolysis-driven step. (ClpB)
274	2827875	17272297	2010-01-21 00:00	The crystal structure of T. thermophilus RF2 is similar to the compact structures of E. coli RF2 (RF2).
274	2827875	17349960	2010-01-21 00:00	A network of interaction with the ribosome establishes the active GTP conformation of EF-G and thus facilitates GTP hydrolysis and tRNA translocation.[EF-G]
274	2827875	17477047	2010-01-21 00:00	The structure of protein SI of Thermus thermophilus (M = 61 kDa) in solution at low and moderate ionic strengths (0 M and 100 mM NaCl, respectively) has been studied by small-angle X-ray and neutron scattering.
274	2827875	17660830	2010-01-21 00:00	description of the crystal structure of the Thermus thermophilus ribosome recycling factor (RRF) bound to a 70S ribosomal complex containing a stop codon in the A site, a transfer RNA anticodon stem-loop in the P site and tRNA(fMet) in the E site [RRF]
274	2827875	17700703	2010-01-21 00:00	the crystal structures of the full-length Thermus thermophilus MgtE at 3.5 A resolution, and of the cytosolic domain in the presence and absence of Mg2+ at 2.3 A and 3.9 A resolutions, respectively [MgtE]
274	2827875	17855371	2010-01-21 00:00	dodecins can act as bifunctional cofactor storage proteins that sequester catalytic cofactors in prokaryotes very efficiently in an aggregated and unreactive state[ dodecin ]
274	2827875	17964262	2010-01-21 00:00	Indicate formation of ribonucleoprotein complex composed of aspartyl-tRNA synthetase (DRS2)/tRNA-dependent amidotransferase (AdT)/aspartyl-tRNA involved in asparagine biosynthesis.
274	2827875	18084085	2010-01-21 00:00	is a successful application of this approach to the integral membrane protein Thermus thermophilus cytochrome ba(3) oxidase[cytochrome ba3]
274	2827875	18154307	2010-01-21 00:00	CutA1 proteins from Thermus thermophilus (TtCutA1) and Oryza sativa (OsCutA1) and Pyrococcus horikoshii (PhCutA1)were examined, in order to elucidate the stabilization mechanism of PhCutA1.[CutA1]
274	2827875	18262540	2010-01-21 00:00	confirmed the tetrameric oligomerization state of TrmI[TrmI]
274	2827875	18343405	2010-01-21 00:00	ClpB forms a very dynamic complex, reshuffling subunits on a timescale comparable to steady-state ATP hydrolysis.(ClpB)
274	2827875	18393450	2010-01-21 00:00	domain structure of IF-2 [IF-2]
274	2827875	18393533	2010-01-21 00:00	computer simulations of the peptidyl transfer reaction in the T. thermophilus ribosome to address the role of L27 [rpmA]
274	2827875	18426222	2010-01-21 00:00	1.9 A resolution structure of Thermus thermophilus proline dehydrogenase inactivated by the mechanism-based inhibitor N-propargylglycine [proline dehydrogenase ]
274	2827875	19333629	2010-01-21 00:00	analysis using molecular dynamics simulations to explain higher fidelity compared to the wild type enzyme [Thermus aquaticus DNA polymerase I]
274	2827875	19420717	2010-01-21 00:00	A recombinant futalosine hydrolase (TTHA0556) of T. thermophilus, which participates in the second step of the pathway and catalyzes the reaction releasing hypoxanthine from futalosine, was prepared and used in functional analyses.[TTHA0556]
274	2827875	19696344	2010-01-21 00:00	study reports the crystal structure of elongation factor P (EF-P) bound to the 70S ribosome along with the initiator transfer RNA N-formyl-methionyl-tRNA(i) (fMet-tRNA(i)(fMet)) & a short piece of mRNA at a resolution of 3.5 angstroms [EF-P]
274	2827875	19710183	2010-01-21 00:00	determined two crystal structures of C-terminal fragments of heat resistant RNA-dependent ATPase from Thermus thermophilus.[DEAD-box RNA Helicase]
274	2827875	19812667	2010-01-21 00:00	Crystal structures of ternary complexes of Thermus thermophilus Ago catalytic mutants with 5'-phosphorylated 21-nucleotide guide DNA and complementary target RNAs of 12, 15 and 19 nucleotides in length [Ago]
274	2827875	19932956	2010-05-03 11:22	The characterization of an NAD(+)-dependent and zinc containing alcohol dehydrogenase (ADH) from Thermus thermophilus (TTHADH) is described.[TTADH]
274	2827875	20138909	2010-06-28 11:49	thermostability of CYP175A1
274	2827875	20230833	2010-05-03 11:59	Prolyl isomerase activity is located in a typical FKBP domain, whereas chaperone function is associated with the autonomously folded insert-in-flap (IF) domain.[SlyD]
274	2827875	20421507	2010-06-14 11:28	The crystal structure of release factor 2 bound to ribosome with an aminoacyl tRNA substrate analog at the ribosomal P site, at 3.1 A resolution, is reported.[release factor 2]
274	2827875	20496909	2010-09-20 11:38	the pK(a) values of each of the imidazole rings of the two ligating histidines (His134 and His154) in the oxidized and reduced states of the Rieske protein [Rieske protein]
274	2827875	20516614	2010-11-06 10:56	crystals of isopropylmalate dehydrogenase were grown in the presence of various combinations of substrate and/or cofactors[isopropylmalate dehydrogenase ]
274	2827875	20588254	2010-08-30 12:15	observe synthetic-negative interactions between mutations in the switch loop of RF1 and in helix 69 of 23S rRNA, revealing that these structural features interact functionally in the termination process.[release factor 1]
274	2827875	20639538	2011-01-15 11:16	NusG slows down rather than facilitates transcript elongation by its cognate RNA polymerase (NusG).
274	2827875	20735360	2010-10-30 10:15	promiscuous TtHICDH was evolved into an enzyme showing distinct IPMDH activity by directed evolution using a DNA-shuffling technique[homoisocitrate dehydrogenase ]
274	2827875	20953161	2011-01-08 11:04	Presented is the cryo-electron microscopy structures of tmRNA-SmpB accommodated or translocated into stalled ribosomes.[SmpB]
274	2827875	21051640	2010-12-11 10:08	crystal structure of EF-Tu and aminoacyl-tRNA bound to the ribosome with a GTP analog, to 3.2 angstrom resolution; activated conformation is due to interaction of the catalytic histidine with A2662 of the sarcin-ricin loop of the 23S ribosomal RNA [EF-TU]
274	2827875	21097495	2011-03-26 10:46	the GH57 GBE possesses about 4% hydrolytic activity with amylose and in vitro forms a glucan product with a novel fine structure, demonstrating that the GH57 GBE is clearly different from the GH13 GBEs characterized to date. [GH57 GBE]
274	2827875	21124318	2011-02-26 11:36	Crystal structure of RNAP bound to Gfh1: results reveal that Gfh1 inhibits transcription by preventing NTP binding and freezing RNAP in the alternative structural state [Gfh1]
274	2827875	21167158	2011-03-19 10:37	[GcpE, hydroxymethylbutenyl 4-diphosphate synthase] X-ray structure at 2.5 A resolution; putative substrate binding site; binding mode of [4Fe-4S] cluster; catalytic mechanisms discussed
274	2827875	21197558	2011-07-02 10:03	characterization of a hyperthermostable Mn-superoxide dismutase from Thermus thermophilus HB27
274	2827875	21278758	2011-05-14 10:46	The study determined that the mismatch repair initiation protein MutS forms a transient clamp that scans duplex DNA for mismatched nucleotides by 1D diffusion for 1 s (~700 base pairs) while in continuous rotational contact with the DNA. [MutS]
274	2827875	21365677	2011-08-06 10:37	To understand the molecular mechanism of translocation, the molecular motions of EF-G were examined in solution by means of molecular dynamics simulations.[EF-G]
274	2827875	21391900	2011-06-25 14:50	Q-motif not only senses the nucleotide state of the helicase but could also stabilize a catalytically competent conformation of the P-loop and other helicase signature motifs [Hera]
274	2827875	21562494	2011-07-23 11:08	crystal structure of Thermus thermophilus SecDF at 3.3 A resolution, revealing a pseudo-symmetrical, 12-helix transmembrane domain belonging to the RND superfamily and two major periplasmic domains, P1 and P4 [secDF]
274	2827875	21572442	2011-06-25 14:21	The authors show that Cse3 type CRISPR-specific endoRNases bind a hairpin structure and residues downstream of the cleavage site within the repetitive segment of cognate CRISPR RNA.[Cse3]
274	2827875	21636912	2011-08-20 10:49	diffraction data were collected to 3.51 A resolution from a crystal of selenomethionine-substituted dihydrouridine synthase in complex with tRNA[dihydrouridine synthase ]
274	2827875	21792175	2011-11-05 11:11	The authors provide evidence that the beta' zipper, an evolutionarily conserved loop of the largest subunit of RNA polymerase core, interacts with promoter spacer, a DNA segment that separates the -10 and -35 promoter elements.
274	2827875	21947916	2012-04-21 12:02	these motions may facilitate structural rearrangements of the active site that allow NADH oxidase to accept both FMN and FAD as cofactors.
274	2827875	21961599	2012-01-21 10:59	allosterism between the nucleotide and DNA binding sites in MutS can occur via ligand-induced changes in motion, i.e., dynamical allosterism [MutS]
274	2827875	22102233	2012-02-25 10:58	crystals of SecDF diffracted X-rays to 2.3 A resolution and belonged to space group C2, with unit-cell parameters a = 161.1, b = 35.8, c = 181.6 A, suggesting that they contain four molecules per asymmetric unit
274	2827875	22120739	2012-04-07 11:28	Thermus thermophilus L1 mutant lacking one residue in the fragment corresponding to the hinge was obtained and its crystal structure was solved[ribosomal L1 protein]
274	2827875	22123983	2012-02-04 11:33	The results of the binding of RecA from E. coli and T. thermophilus show adaptation to pressure and temperature at the single protein level.[RecA]
274	2827875	22362751	2012-08-18 10:18	The results represent the first crystallographic structure analysis of TrmN containing both a THUMP and RFM domain, and hence provide further insight in the contribution of the THUMP domain in tRNA recognition and catalysis (TrmN).
274	2827875	22967895	2012-12-08 11:21	X-ray structure of the GcpE-MEcPP complex (GcpE)
274	2827875	23095745	2013-02-16 12:04	The tRNA recognition mechanism of TrmFO, is reported.[TrmFO]
274	2827875	23118486	2013-03-23 11:57	The structure of T.th. RuvC homodimer shows distinct asymmetry near the dimer interface, in the region harboring catalytically important aromatic residues (RuvC).
274	2827875	23339332	2013-04-20 14:03	Pbserved is an unusually high thermodynamic and thermal stability of the M69A mutant compared to that of wild-type cytochrome c(552). [cytochrome c(552)]
274	2827875	23383080	2013-07-20 11:54	function of the multi-domain di-heme cytochrome c(550)[cytochrome c550]
274	2827875	23625962	2013-09-14 10:35	Analysis of RNA binding to Hera identifies residues important for high-affinity RNA binding (Hera).
274	2827875	23639357	2013-09-14 11:37	Authors report a complete model of the extra-membrane domain of the V-ATPase (V1-ATPase) of a thermophilic bacterium, Thermus thermophilus, consisting of three A subunits, three B subunits, one D subunit, and one F subunit.[V1-ATPase]
274	2827875	23812720	2013-07-13 13:09	this study presents a crystal structure at 3 angstrom resolution of the Thermus thermophilus ribosome with a tRNA in the hybrid P/E state bound to EF-G with a GTP analog.[EF-G]
274	2827875	23912278	2013-11-30 10:47	The positioning of the catalytic His87 into the active site coupled to hydrophobic-gate opening involves the 23S rRNA sarcin-ricin loop and domain III of EF-G and provides a structural basis for the GTPase activation of EF-G. (EF-G)
274	2827875	23995679	2013-11-16 11:20	the active-state structure of a Na(+)/H(+) antiporter, NapA from Thermus thermophilus, at 3 A resolution, solved from crystals grown at pH 7.8 [NapA]
274	2827875	24029017	2013-12-14 11:15	These data highlight the dynamics of IF2-dependent ribosomal subunit joining and the role played by the N terminus of IF2 in this process.[IF2]
274	2827875	24175926	2014-06-21 10:17	The 3'-end of the guide strand dynamically anchors at and releases from the PAZ domain of Argonaute; the 3'-end anchoring of the guide strand greatly accelerates the target dissociation by destabilizing the guide-target duplex. [Argonaute]
274	2827875	24531762	2014-04-05 11:24	despite structural homology to its eukaryotic counterparts, Ago functions in host defence by DNA-guided DNA interference [Ago]
274	2827875	24588663	2014-05-24 10:05	[MutS] The bending kinetics of MutS-mismatched DNA complexes may control the entry into functional pathways for downstream signaling of repair.
274	2827875	24916128	2015-05-30 10:23	The role of the amino acids proximal to the [2Fe-2S] cluster in the reduction dynamics of the cluster has been probed using the small molecule modifier diethyl pyrocarbonate. [Rieske iron-sulfur protein]
274	2827875	25363761	2015-02-07 12:59	subnanometre-resolution structure of detergent-solubilized TmrAB in a nucleotide-free, inward-facing conformation by single-particle electron cryomicroscopy {TmrAB]
274	2827875	25392000	2015-04-11 13:04	The crystal structure of the lysine biosynthetic enzyme LysZ was determined in a complex with LysW. [LysZ], [LysW]
274	2827875	25478785	2015-04-11 12:35	Macromolecular crowding increases Km of malate dehydrogenase for oxaloacetate reduction. [malate dehydrogenase]
274	2827875	25531642	2015-04-18 11:07	These results support previous suggestions that heterotropic inhibition and activation occur by different pathways prokaryotic PFK.[PFK]
274	2827875	25537637	2015-04-18 10:52	These data support a model in which unfolded outer membrane protein after docking with its C-terminus penetrates into the transmembrane beta-barrel of the Omp85 protein and augments its beta-sheet at the first strand.[TtOmp85]
274	2827875	25584498	2015-04-18 10:56	A time-resolved Raman spectroscopic analysis is combined with polyacrylamide gel electrophoresis (PAGE) to monitor nucleotide addition in single crystals of the Thermus thermophilus elongation complex RNAP.[RNAP]
274	2827875	25593312	2015-05-16 10:33	Data show that tRNA (m1A58) methyltransferase (TrmI) specifically recognize substrate tRNAs: [TrmI]
274	2827875	25664749	2015-12-19 11:58	High-resolution crystal structures of four mutants (T217V, T217A, M218L and G219V) of the ribosomal protein L1 in complex with a specific 80 nt fragment of 23S rRNA are eported here. [ribosomal protein L1]
274	2827875	25733886	2015-06-06 11:18	The results from these studies show that proton uptake to the pump site (time constant approximately 65 mus in the wild-type cytochrome c oxidase) was impaired in the Asp372Ile variant.[ba3 oxidase]
274	2827875	25970557	2016-03-26 10:43	This study investigates how NADH oxidase structure and dynamics are affected by changes in temperature, the addition of urea and the substitution of the flavin mononucleotide cofactor with flavin-adenine dinucleotide. [NADH oxidase]
274	2827875	26118421	2016-05-21 12:36	The study experimentally detects the reversible switching between two alternative electronic states that confer different directionalities to the redox reaction in Cu(A) sites of cytochrome ba3. [cytochrome ba3]
274	2827875	26416754	2015-11-21 10:54	crystal structures of Thermus thermophilus CarH in all three relevant states: in the dark, both free and bound to operator DNA, and after light exposure [CarH]
274	2827875	26828964	2016-07-30 11:27	These data combined with cross-linking, molecular dynamics simulations and isothermal calorimetry suggest that Na(+)/H(+) antiporters provide alternating access to the ion-binding site by using elevator-like structural transitions.[NapA]
274	2827875	26966182	2016-11-12 10:32	These structural insights suggest the formation of a TtLysWZY ternary complex, in which the flexible C-terminal extension of TtLysW promotes the efficient transfer of the labile intermediate from the active site of TtLysZ to that of TtLysY during the sequential reactions catalyzed by TtLysZY.
274	2827875	27238446	2017-02-18 11:32	To clarify the role of m(5) U54 and TrmFO in the network, we constructed the trmFO gene disruptant (trmFO) strain of T. thermophilus. Although this strain did not show any growth retardation at 70 degrees C, it showed a slow-growth phenotype at 50 degrees C
274	2827875	27592307	2017-05-06 10:59	Mutational analysis of Tyr156 in the substrate-binding site of quinoprotein aldose sugar dehydrogenase from Thermus thermophilus HJ6 [ASD]
274	2827875	27878988	2017-05-20 10:13	A rhodanese-like protein involved in thiouridine biosynthesis in Thermus thermophilus tRNA has been identified. [TtuD]
274	2827875	28262506	2017-09-09 10:24	Thermus thermophilus Ago can independently generate and selectively load functional DNA guides to mediate host defense by targeting invading DNA complementary to the DNA guide.
274	2827875	28652344	2018-05-19 11:37	The X-ray crystal structure of RNA polymerase reveals a a unique mechanism for extending RNA within the transcription initiation complex. [RNA polymerase]
274	2827875	28701039	2018-06-09 10:12	Aminofutalosine synthase (MqnE) is involved in the menaquinone biosynthetic pathway. This communication proposes a novel mechanism for this reaction involving the addition of the adenosyl radical to the substrate double bond to form a captodative radical followed by rearrangement and decarboxylation to form an aryl radical anion which is then oxidized by the [4Fe-4S](+2) cluster. [Aminofutalosine synthase]
274	2827875	28720495	2017-09-02 12:48	Crystal structure of LysK, an enzyme catalyzing the last step of lysine biosynthesis in Thermus thermophilus, in complex with lysine provides insight into the mechanism for recognition of the amino-group carrier protein, LysW. [LysK],[LysW]
274	2827875	28911108	2017-10-14 13:10	The third restriction-modification system from Thermus aquaticus YT-1 (TaqIII) has been reported. [TaqIII]
274	2827875	29590088	2018-05-19 11:58	crystal structure of Thermus thermophilus RodA at a resolution of 2.9 A, determined using evolutionary covariance-based fold prediction to enable molecular replacement [peptidoglycan polymerase RodA]
280	5469282	23474457	2013-06-15 11:35	substrate bound crystal structures of S-HPCDH [S-HPCDH]
280	5469282	25808731	2016-01-16 12:13	The scheme presented here is shown to shed light on the origin of catalysis in wild-type haloalkane dehalogenase (wt-DhlA) and its mutants. [haloalkane dehalogenase]
287	2827877	25573142	2015-12-19 12:04	first report to characterize a cholesterol oxidase from P. aeruginosa [cho]
287	2827877	25614137	2016-01-23 11:01	PscI form the type III secretion system inner rod, possesses intrinsic properties to polymerize into flexible and regularly twisted fibrils. [PscI]
287	2827877	25751674	2016-03-12 11:54	ZnuABC also plays an important role in zinc homeostasis in this microorganism.[ZnuA, ZnuB, ZnuC]
287	2827877	25820296	2015-12-19 10:42	This paper describes the first comprehensive study on the isolation, purification, characterization, cloning, immobilization, protein modeling, and 3D structure determination of novel alkaline metalloproteases from isolated strain of P. aeruginosa
287	2827877	25921805	2016-05-21 12:11	Here, it was shown that MucR impairs alginate production in response to nitrate in Pseudomonas aeruginosa.[MucR]
287	2827877	26060278	2016-03-26 11:53	Taken together, these findings indicate that posttranslational rhamnosylation of elongation factor P plays a key role in Pseudomonas aeruginosa gene expression and survival.[elongation factor P]
287	2827877	26070688	2016-03-05 11:02	This study showed that PA5022 links swimming motility and quorum sensing, which might be an important regulator for the pathogenesis of Pseudomonas aeruginosa.[PA5022]
287	2827877	26179141	2016-07-16 10:35	This study identified SuhB as a novel ribosome associated protein that is involved in modulating ribosome activity.[SuhB].
287	2827877	26187894	2016-04-23 11:40	Altogether, these results establish a role for platelet activating factor receptor in mediating ExoU-induced cerebral microvascular failure in a murine model of sepsis.[ExoU]
287	2827877	26205025	2016-04-23 11:19	This study demonstrates the dissemination of cephalosporins resistant, integron borne blaPER-1 in hospital setting in this part of the country .
287	2827877	26272827	2015-12-12 12:05	nteraction between pGyrB and a bis-pyridylurea inhibitor [GyrB]
287	2827877	26304122	2016-01-16 11:39	PnpCD is a two-subunit hydroquinone 1,2-dioxygenase that is a member of a novel structural class of Fe2+-dependent dioxygenases [PnpCD]
287	2827877	26305718	2016-06-28 11:26	Nanomechanical Stability of a Redox Protein Active Site and Its Dependence upon Metal Binding [azurin]
287	2827877	26352800	2016-01-16 12:23	The study reports three P. aeruginosa LpxA crystal structures: apo protein, substrate complex with UDP-GlcNAc, and product complex with UDP-3-O-(R-3-hydroxydecanoyl)-GlcNAc. [LpxA]
287	2827877	26381463	2016-06-11 11:59	Here, by means of atomistic molecular dynamics simulations and hybrid quantum/classical calculations, the mechanisms that determine the E(0) shift of two azurin mutants with high potential shifts are unravelled. [azurin]
287	2827877	26483521	2016-04-16 11:33	This study identified a consensus DNA binding sequence for FleQ; a survey of Pseudomonas strains for FleQ regulated genes and their role in biofilms is reported.
287	2827877	26503852	2016-05-21 10:12	This study identified PA4184, or SouR (sarcosine oxidation and utilization regulator), as the sarcosine-responsive regulator of the sox operon, with tight induction specificity for sarcosine.[SouR]
287	2827877	26549743	2016-11-12 11:10	Four independent approaches were undertaken and demonstrated that the primary AmrZ form in solution is tetrameric.[AmrZ]
287	2827877	26606515	2016-09-17 10:22	The prevalence of OXA-10, as well as mexR and nfxB efflux regulator genes in clinical isolates of P. aeruginosa in Nigeria. [Oxa-10] [mexr] [nfxb]
287	2827877	26643332	2016-11-12 10:03	Residues W228 and Y233 help to define GIM-1 lactamase active-site architecture and interact with bound beta-lactam substrates.[GIM-1]
287	2827877	26712005	2016-06-28 10:16	structural and functional data that reveal an unexpected mode of c-di-GMP recognition that is associated with major conformational rearrangements in FleQ, is reported.[FleQ]
287	2827877	26727901	2016-08-13 10:06	all imipenem-resistant isolates showed no significant expression of OprD; results show the low permeability of drugs due to mutational inactivation of OprD is primarily responsible for carbapenem resistance in bloodstream isolates of P. aeruginosa from Korean hospitals [OprD]
287	2827877	26811339	2016-08-06 10:15	The structure of PqsBC, a condensing enzyme in the biosynthesis of the Pseudomonas aeruginosa quinolone signal, has been reported. [PqsBC]
287	2827877	26833155	2016-12-17 12:02	Analysis of 22 nonredundant mutants showed that, in contrast to their in vitro-selected counterparts, only 3 of the clinical isolates (13.6%) harbored a disrupted mexS gene, which codes for the oxidoreductase MexS. [MexS]
287	2827877	26914226	2017-04-29 12:15	Determined are the crystal structures of OprN and OprJ. These structures revealed several features, including tri-acylation of the N-terminal cysteine, a small pore in the beta-barrel domain, and a tightly sealed gate in the alpha-barrel domain. [OprN, OprJ]
287	2827877	27185826	2017-06-03 10:55	This study combined a variety of microbiological, genetic, biochemical, and biophysical approaches to investigate the activation of the alginate biosynthesis operon promoter by a key transcription factor named AmrZ.[AmrZ]
287	2827877	27288401	2017-07-01 12:41	Here, the authors show that TssA1 is a type VI secretion system component forming dodecameric ring structures whose dimensions match those of the TssBC sheath and which can accommodate the inner Hcp tube.[TssA1]
287	2827877	27325751	2017-06-24 12:27	we found that mexZ mutations contribute substantially to amikacin resistance through increased mexY mRNA expression. [mexZ]
287	2827877	27397502	2017-05-13 17:48	Our structural analysis of these proteins revealed key differences among PA5088, PA5087, and their homologs. Our docking experiments have shed light on the putative interaction mechanism of their function as phospholipase D inhibitors.
287	2827877	27412168	2017-11-18 12:29	results suggest that novel mutations in NalC, including Arg97-Gly and Ala186-Thr, are related to MexAB-OprM overexpression causing aztreonam resistance in P. aeruginosa environmental isolates [NalC].
287	2827877	27455460	2017-07-01 11:55	the crystal structure of the anti-CRISPR protein AcrF3 in complex with Pseudomonas aeruginosa Cas3. (PaCas3)
287	2827877	27481702	2017-11-18 12:14	findings show that DnpA is an integral inner membrane protein containing 2 transmembrane domains, with the major C-terminal part located at the cytoplasmic face; correct insertion into the inner membrane is necessary for DnpA to promote fluoroquinolone tolerance; the membrane localization of DnpA further supports its role in cell envelope-associated processes [DnpA]
287	2827877	27500637	2017-11-04 11:15	high-level expression of PA-LOX in E. coli and its structural and functional characterization, is reported.[PA-LOX]
